date,item,Price,item_count
2025-08-01,Coffee,9.78,18
2025-08-01,Salad,7.72,6
2025-08-01,Pasta,7.72,13
2025-08-01,Special_3_B,8.93,6
2025-08-01,Taco,9.07,19
2025-08-01,Burger,6.41,11
2025-08-01,Salad,8.89,6
2025-08-01,Soup,4.45,16
2025-08-01,Sushi,10.66,7
2025-08-01,Juice,8.6,5
2025-08-01,Special_3_A,5.95,19
2025-08-01,Special_4_A,8.1,20
2025-08-01,Pasta,6.09,16
2025-08-01,Sandwich,3.8,13
2025-08-01,Soup,8.61,12
2025-08-01,Salad,7.15,13
2025-08-01,Salad,5.44,15
2025-08-01,Pasta,6.58,17
2025-08-01,Sandwich,12.6,25
2025-08-01,Coffee,6.15,13
2025-08-01,Special_5_A,13.55,9
2025-08-01,Soup,4.38,23
2025-08-01,Special_5_B,3.08,15
2025-08-01,Taco,7.08,9
2025-08-01,Burger,11.55,13
2025-08-01,Taco,9.02,14
2025-08-01,Pasta,5.61,6
2025-08-01,Coffee,11.79,4
2025-08-01,Special_6_B,12.49,12
2025-08-01,Sushi,3.74,20
2025-08-02,Sushi,8.95,23
2025-08-02,Juice,8.92,14
2025-08-02,Burger,7.8,14
2025-08-02,Special_1_A,7.43,25
2025-08-02,Soup,12.37,19
2025-08-02,Sandwich,11.06,22
2025-08-02,Salad,11.12,8
2025-08-02,Special_2_B,10.81,16
2025-08-02,Special_2_A,6.58,28
2025-08-02,Taco,12.34,27
2025-08-02,Burger,4.62,11
2025-08-02,Taco,7.25,17
2025-08-02,Special_3_A,5.53,11
2025-08-02,Juice,8.37,13
2025-08-02,Burger,5.97,14
2025-08-02,Sushi,10.69,20
2025-08-02,Pasta,5.61,12
2025-08-02,Coffee,9.98,17
2025-08-02,Soup,4.56,9
2025-08-02,Special_3_B,9.94,7
2025-08-02,Sushi,9.07,7
2025-08-02,Pizza,8.53,24
2025-08-02,Soup,10.55,13
2025-08-02,Salad,5.59,8
2025-08-02,Taco,2.78,20
2025-08-02,Pasta,5.37,22
2025-08-02,Special_4_B,10.08,16
2025-08-02,Sandwich,4.04,13
2025-08-02,Special_4_A,9.34,23
2025-08-02,Salad,6.0,14
2025-08-02,Special_5_A,14.17,10
2025-08-02,Sandwich,14.57,16
2025-08-02,Soup,4.79,16
2025-08-02,Coffee,10.18,15
2025-08-02,Special_6_A,8.91,16
2025-08-02,Pizza,12.9,7
2025-08-02,Pasta,5.04,10
2025-08-02,Sushi,3.51,13
2025-08-02,Taco,11.16,11
2025-08-02,Juice,6.53,16
2025-08-02,Salad,5.46,8
2025-08-02,Special_6_B,11.51,13
2025-08-03,Pasta,6.94,13
2025-08-03,Juice,7.02,21
2025-08-03,Special_1_A,8.97,12
2025-08-03,Sandwich,10.74,19
2025-08-03,Soup,11.98,22
2025-08-03,Special_1_B,8.27,12
2025-08-03,Sushi,10.75,27
2025-08-03,Taco,12.04,34
2025-08-03,Juice,6.77,19
2025-08-03,Special_2_A,5.86,19
2025-08-03,Special_3_A,6.4,15
2025-08-03,Soup,4.61,14
2025-08-03,Burger,6.93,18
2025-08-03,Coffee,10.41,20
2025-08-03,Juice,8.58,10
2025-08-03,Sushi,8.55,13
2025-08-03,Salad,6.27,9
2025-08-03,Pizza,9.9,20
2025-08-03,Sandwich,3.86,15
2025-08-03,Special_4_B,9.7,12
2025-08-03,Taco,4.95,19
2025-08-03,Sushi,16.12,15
2025-08-03,Special_5_A,17.59,10
2025-08-03,Juice,10.54,14
2025-08-03,Coffee,5.34,11
2025-08-03,Salad,6.22,10
2025-08-03,Pasta,6.24,13
2025-08-03,Pizza,14.1,11
2025-08-03,Juice,6.56,13
2025-08-03,Special_6_A,9.65,13
2025-08-03,Coffee,11.11,14
2025-08-03,Salad,5.11,6
2025-08-04,Sandwich,10.77,21
2025-08-04,Juice,7.75,12
2025-08-04,Pasta,7.7,9
2025-08-04,Sushi,8.37,16
2025-08-04,Burger,7.68,11
2025-08-04,Pizza,7.29,10
2025-08-04,Soup,13.1,16
2025-08-04,Taco,12.58,19
2025-08-04,Special_2_B,11.2,12
2025-08-04,Juice,7.9,15
2025-08-04,Salad,10.88,10
2025-08-04,Pasta,8.93,18
2025-08-04,Special_2_A,5.6,17
2025-08-04,Burger,6.9,8
2025-08-04,Sushi,10.18,15
2025-08-04,Juice,8.17,9
2025-08-04,Special_3_A,6.62,15
2025-08-04,Coffee,9.27,12
2025-08-04,Soup,4.82,17
2025-08-04,Pasta,6.56,15
2025-08-04,Sushi,7.94,2
2025-08-04,Pizza,9.51,14
2025-08-04,Sandwich,3.59,6
2025-08-04,Soup,10.03,9
2025-08-04,Taco,2.5,15
2025-08-04,Salad,5.24,9
2025-08-04,Pasta,5.19,14
2025-08-04,Special_4_A,8.37,15
2025-08-04,Special_4_B,11.58,11
2025-08-04,Burger,10.31,10
2025-08-04,Coffee,5.21,15
2025-08-04,Juice,9.93,8
2025-08-04,Sandwich,15.02,12
2025-08-04,Soup,4.64,10
2025-08-04,Salad,6.3,10
2025-08-04,Special_5_A,19.34,12
2025-08-04,Special_5_B,2.77,12
2025-08-04,Sushi,13.48,10
2025-08-04,Salad,5.69,4
2025-08-04,Pasta,5.45,8
2025-08-04,Juice,6.76,7
2025-08-04,Coffee,10.09,8
2025-08-04,Special_6_A,10.43,12
2025-08-05,Pizza,6.9,9
2025-08-05,Soup,11.19,13
2025-08-05,Juice,8.06,11
2025-08-05,Pasta,7.42,6
2025-08-05,Sandwich,10.41,12
2025-08-05,Sushi,7.28,10
2025-08-05,Soup,9.49,7
2025-08-05,Taco,11.19,18
2025-08-05,Special_2_B,11.32,7
2025-08-05,Burger,5.27,10
2025-08-05,Pizza,8.21,19
2025-08-05,Salad,10.29,8
2025-08-05,Sushi,12.36,11
2025-08-05,Taco,8.55,18
2025-08-05,Pasta,6.91,5
2025-08-05,Special_3_B,8.53,14
2025-08-05,Taco,2.0,12
2025-08-05,Sandwich,3.58,10
2025-08-05,Pizza,9.78,11
2025-08-05,Pasta,5.39,15
2025-08-05,Sushi,7.74,9
2025-08-05,Special_4_A,8.43,12
2025-08-05,Salad,4.99,7
2025-08-05,Pasta,7.01,16
2025-08-05,Coffee,5.62,13
2025-08-05,Taco,6.19,6
2025-08-05,Special_5_A,15.14,7
2025-08-05,Soup,5.38,22
2025-08-05,Salad,5.71,6
2025-08-05,Special_6_A,9.88,8
2025-08-05,Coffee,10.65,10
2025-08-05,Pasta,5.58,8
2025-08-05,Juice,8.14,10
2025-08-05,Sushi,3.05,15
2025-08-05,Pizza,11.81,6
2025-08-05,Special_6_B,11.4,10
2025-08-05,Salad,5.41,10
2025-08-05,Taco,11.54,12
2025-08-06,Special_1_A,8.72,18
2025-08-06,Sushi,7.64,17
2025-08-06,Pasta,8.34,17
2025-08-06,Juice,7.27,18
2025-08-06,Coffee,9.24,17
2025-08-06,Sushi,9.48,15
2025-08-06,Special_2_B,12.78,6
2025-08-06,Salad,10.61,7
2025-08-06,Sushi,9.88,8
2025-08-06,Pasta,7.67,10
2025-08-06,Special_3_A,5.31,17
2025-08-06,Juice,8.86,8
2025-08-06,Soup,4.0,7
2025-08-06,Taco,9.39,14
2025-08-06,Special_3_B,11.16,4
2025-08-06,Coffee,11.8,9
2025-08-06,Taco,2.48,14
2025-08-06,Special_4_B,10.36,6
2025-08-06,Soup,10.03,11
2025-08-06,Pasta,6.08,17
2025-08-06,Special_4_A,8.88,8
2025-08-06,Juice,9.39,16
2025-08-06,Salad,6.5,6
2025-08-06,Special_5_B,3.58,19
2025-08-06,Pasta,7.81,11
2025-08-06,Special_5_A,15.9,7
2025-08-06,Soup,3.6,19
2025-08-06,Coffee,10.87,11
2025-08-06,Juice,6.87,15
2025-08-06,Sushi,4.09,11
2025-08-06,Pizza,15.42,11
2025-08-07,Special_1_B,8.6,7
2025-08-07,Juice,8.58,9
2025-08-07,Burger,6.99,14
2025-08-07,Pizza,7.41,8
2025-08-07,Sandwich,10.66,12
2025-08-07,Salad,9.67,10
2025-08-07,Taco,12.4,13
2025-08-07,Pasta,8.66,18
2025-08-07,Coffee,10.94,14
2025-08-07,Taco,8.53,15
2025-08-07,Special_3_B,8.76,7
2025-08-07,Juice,9.76,10
2025-08-07,Burger,6.91,10
2025-08-07,Pizza,9.38,7
2025-08-07,Salad,6.0,9
2025-08-07,Sushi,9.4,4
2025-08-07,Soup,8.17,17
2025-08-07,Sandwich,4.07,8
2025-08-07,Coffee,6.2,7
2025-08-07,Soup,4.94,23
2025-08-07,Sandwich,16.38,18
2025-08-07,Salad,5.73,10
2025-08-07,Taco,6.85,15
2025-08-07,Juice,9.26,5
2025-08-07,Special_5_B,3.32,8
2025-08-07,Juice,6.86,11
2025-08-07,Sushi,3.68,21
2025-08-07,Special_6_B,9.12,12
2025-08-07,Pasta,6.06,8
2025-08-07,Taco,10.68,18
2025-08-07,Pizza,12.92,6
2025-08-08,Burger,7.32,9
2025-08-08,Juice,7.67,17
2025-08-08,Soup,13.69,19
2025-08-08,Special_1_B,7.72,16
2025-08-08,Pasta,10.12,20
2025-08-08,Taco,11.73,17
2025-08-08,Burger,5.24,7
2025-08-08,Sushi,12.09,19
2025-08-08,Juice,7.59,13
2025-08-08,Soup,8.74,13
2025-08-08,Coffee,10.75,18
2025-08-08,Special_2_B,12.41,10
2025-08-08,Taco,8.09,17
2025-08-08,Special_3_B,10.56,7
2025-08-08,Coffee,10.11,21
2025-08-08,Burger,6.39,13
2025-08-08,Soup,4.8,8
2025-08-08,Special_3_A,5.87,13
2025-08-08,Juice,9.72,10
2025-08-08,Pasta,6.55,13
2025-08-08,Salad,10.11,5
2025-08-08,Pasta,6.28,17
2025-08-08,Sushi,8.15,10
2025-08-08,Salad,5.74,8
2025-08-08,Taco,1.99,13
2025-08-08,Special_4_A,8.9,20
2025-08-08,Soup,9.77,10
2025-08-08,Special_4_B,9.91,4
2025-08-08,Special_5_A,18.58,7
2025-08-08,Special_5_B,2.96,19
2025-08-08,Pasta,6.02,16
2025-08-08,Soup,4.23,17
2025-08-08,Taco,6.22,15
2025-08-08,Salad,6.18,9
2025-08-08,Sushi,12.69,16
2025-08-08,Pizza,13.87,11
2025-08-08,Coffee,10.47,8
2025-08-08,Special_6_B,11.13,17
2025-08-08,Pasta,5.26,10
2025-08-08,Sushi,3.31,20
2025-08-08,Taco,11.11,21
2025-08-08,Salad,5.34,6
2025-08-09,Special_1_B,7.98,14
2025-08-09,Special_1_A,8.86,23
2025-08-09,Pizza,6.47,13
2025-08-09,Juice,8.14,19
2025-08-09,Burger,8.25,9
2025-08-09,Soup,12.17,28
2025-08-09,Sandwich,11.17,12
2025-08-09,Taco,11.25,21
2025-08-09,Soup,9.07,16
2025-08-09,Pizza,8.73,27
2025-08-09,Special_2_B,9.32,6
2025-08-09,Coffee,10.22,29
2025-08-09,Sushi,9.51,18
2025-08-09,Soup,3.89,15
2025-08-09,Special_3_B,9.36,8
2025-08-09,Coffee,10.12,14
2025-08-09,Taco,9.49,26
2025-08-09,Juice,9.37,9
2025-08-09,Pasta,6.64,24
2025-08-09,Salad,9.88,10
2025-08-09,Burger,6.62,16
2025-08-09,Special_4_B,10.0,13
2025-08-09,Salad,6.52,11
2025-08-09,Sandwich,3.75,19
2025-08-09,Sushi,7.48,18
2025-08-09,Pizza,8.55,14
2025-08-09,Pasta,6.5,24
2025-08-09,Special_4_A,8.12,17
2025-08-09,Taco,2.39,13
2025-08-09,Soup,7.92,9
2025-08-09,Burger,10.84,11
2025-08-09,Juice,10.66,15
2025-08-09,Sushi,14.87,14
2025-08-09,Salad,6.07,13
2025-08-09,Pasta,6.42,13
2025-08-09,Sandwich,12.56,15
2025-08-09,Coffee,5.15,18
2025-08-09,Special_5_B,3.82,9
2025-08-09,Special_6_B,13.28,13
2025-08-09,Salad,6.08,11
2025-08-09,Sushi,4.17,15
2025-08-09,Pasta,5.61,10
2025-08-09,Juice,5.86,15
2025-08-09,Coffee,11.91,7
2025-08-10,Pasta,8.34,15
2025-08-10,Juice,7.8,16
2025-08-10,Burger,7.9,9
2025-08-10,Sushi,7.83,29
2025-08-10,Soup,12.96,21
2025-08-10,Sandwich,10.06,32
2025-08-10,Special_1_B,6.63,10
2025-08-10,Special_1_A,8.45,14
2025-08-10,Pizza,7.84,15
2025-08-10,Taco,12.6,29
2025-08-10,Coffee,10.75,15
2025-08-10,Pizza,9.73,23
2025-08-10,Soup,8.31,17
2025-08-10,Soup,3.91,14
2025-08-10,Salad,9.59,13
2025-08-10,Sushi,10.88,15
2025-08-10,Juice,7.88,13
2025-08-10,Special_3_B,9.32,7
2025-08-10,Burger,7.21,14
2025-08-10,Coffee,10.67,7
2025-08-10,Pizza,8.85,13
2025-08-10,Taco,2.29,10
2025-08-10,Sushi,8.61,6
2025-08-10,Special_4_B,9.61,8
2025-08-10,Sandwich,4.32,9
2025-08-10,Special_4_A,9.42,19
2025-08-10,Salad,6.55,7
2025-08-10,Special_5_B,3.35,17
2025-08-10,Taco,5.8,7
2025-08-10,Special_5_A,18.09,11
2025-08-10,Burger,12.16,17
2025-08-10,Salad,6.21,9
2025-08-10,Juice,8.87,11
2025-08-10,Pasta,6.42,10
2025-08-10,Pizza,13.97,9
2025-08-10,Juice,5.99,15
2025-08-10,Coffee,10.83,6
2025-08-10,Sushi,3.55,16
2025-08-10,Salad,5.99,6
2025-08-11,Sandwich,11.89,17
2025-08-11,Special_1_B,7.42,13
2025-08-11,Pasta,7.44,11
2025-08-11,Special_1_A,8.75,14
2025-08-11,Soup,12.82,11
2025-08-11,Salad,7.76,8
2025-08-11,Burger,5.27,10
2025-08-11,Pasta,9.61,10
2025-08-11,Soup,10.91,8
2025-08-11,Juice,7.29,9
2025-08-11,Special_2_A,6.98,14
2025-08-11,Sushi,11.48,23
2025-08-11,Taco,10.7,18
2025-08-11,Soup,5.04,9
2025-08-11,Special_3_B,7.01,4
2025-08-11,Sushi,9.97,14
2025-08-11,Taco,7.39,9
2025-08-11,Salad,9.52,16
2025-08-11,Burger,6.46,7
2025-08-11,Special_4_A,8.32,14
2025-08-11,Salad,5.69,8
2025-08-11,Taco,2.46,15
2025-08-11,Special_4_B,9.78,7
2025-08-11,Pasta,5.78,19
2025-08-11,Pizza,9.6,13
2025-08-11,Sushi,7.86,9
2025-08-11,Taco,6.32,11
2025-08-11,Sushi,12.45,13
2025-08-11,Special_5_A,16.83,13
2025-08-11,Sandwich,14.31,15
2025-08-11,Soup,4.92,10
2025-08-11,Salad,5.73,9
2025-08-11,Coffee,6.09,9
2025-08-11,Pasta,5.93,10
2025-08-11,Burger,10.52,12
2025-08-11,Special_6_B,11.46,6
2025-08-11,Pasta,4.76,3
2025-08-11,Salad,6.41,13
2025-08-11,Sushi,4.13,15
2025-08-11,Juice,6.04,10
2025-08-12,Sushi,6.64,13
2025-08-12,Special_1_B,7.16,12
2025-08-12,Soup,13.4,4
2025-08-12,Burger,9.01,4
2025-08-12,Pasta,9.28,15
2025-08-12,Special_2_B,10.7,6
2025-08-12,Soup,7.29,9
2025-08-12,Pizza,8.25,22
2025-08-12,Salad,8.69,16
2025-08-12,Burger,6.55,10
2025-08-12,Juice,8.36,4
2025-08-12,Special_3_A,5.9,17
2025-08-12,Coffee,10.62,12
2025-08-12,Special_3_B,10.12,5
2025-08-12,Pizza,7.32,9
2025-08-12,Soup,9.12,6
2025-08-12,Special_4_B,9.45,10
2025-08-12,Pasta,5.45,16
2025-08-12,Soup,4.33,17
2025-08-12,Pasta,6.98,7
2025-08-12,Salad,5.38,8
2025-08-12,Special_5_B,2.89,16
2025-08-12,Sushi,13.62,12
2025-08-12,Burger,12.31,11
2025-08-12,Taco,6.76,11
2025-08-12,Sandwich,12.97,24
2025-08-12,Special_5_A,16.91,3
2025-08-12,Sushi,3.68,19
2025-08-12,Coffee,10.88,10
2025-08-12,Juice,6.86,8
2025-08-12,Pizza,14.71,5
2025-08-12,Taco,12.14,11
2025-08-12,Special_6_A,10.33,9
2025-08-12,Salad,4.66,6
2025-08-12,Special_6_B,11.73,15
2025-08-13,Soup,13.2,16
2025-08-13,Burger,7.71,8
2025-08-13,Special_1_B,7.65,12
2025-08-13,Pizza,6.62,11
2025-08-13,Special_1_A,10.32,16
2025-08-13,Pasta,6.96,14
2025-08-13,Sushi,8.8,16
2025-08-13,Salad,10.35,7
2025-08-13,Pasta,8.47,15
2025-08-13,Sushi,12.84,19
2025-08-13,Special_2_A,5.97,20
2025-08-13,Pizza,10.23,17
2025-08-13,Sandwich,9.22,8
2025-08-13,Juice,8.96,6
2025-08-13,Soup,4.48,11
2025-08-13,Coffee,9.89,16
2025-08-13,Special_3_A,5.81,16
2025-08-13,Pasta,6.76,12
2025-08-13,Salad,9.53,15
2025-08-13,Burger,6.36,11
2025-08-13,Taco,8.39,15
2025-08-13,Special_3_B,10.01,4
2025-08-13,Special_4_A,9.7,12
2025-08-13,Pizza,10.33,4
2025-08-13,Taco,2.29,17
2025-08-13,Sushi,8.46,6
2025-08-13,Sushi,13.15,10
2025-08-13,Juice,10.07,8
2025-08-13,Taco,5.39,10
2025-08-13,Special_5_B,3.27,8
2025-08-13,Burger,13.03,11
2025-08-13,Special_5_A,18.02,12
2025-08-13,Pasta,6.85,12
2025-08-13,Salad,4.6,6
2025-08-13,Juice,6.77,9
2025-08-13,Coffee,10.56,6
2025-08-13,Special_6_B,12.94,13
2025-08-13,Pasta,6.3,4
2025-08-14,Pasta,7.58,12
2025-08-14,Sushi,8.08,13
2025-08-14,Juice,7.86,16
2025-08-14,Pizza,7.35,9
2025-08-14,Special_1_B,8.02,14
2025-08-14,Soup,8.37,9
2025-08-14,Pasta,9.68,15
2025-08-14,Salad,9.25,12
2025-08-14,Taco,13.02,13
2025-08-14,Special_3_A,5.86,20
2025-08-14,Pasta,6.73,11
2025-08-14,Sushi,11.85,5
2025-08-14,Coffee,11.4,12
2025-08-14,Salad,9.88,13
2025-08-14,Soup,4.2,5
2025-08-14,Special_4_B,9.69,15
2025-08-14,Sushi,8.15,10
2025-08-14,Pizza,9.43,10
2025-08-14,Soup,9.57,7
2025-08-14,Salad,6.04,10
2025-08-14,Special_4_A,7.5,10
2025-08-14,Pasta,5.65,16
2025-08-14,Taco,2.04,12
2025-08-14,Pasta,7.62,16
2025-08-14,Burger,13.73,10
2025-08-14,Special_5_A,16.19,8
2025-08-14,Coffee,5.49,7
2025-08-14,Salad,5.18,2
2025-08-14,Coffee,10.53,8
2025-08-14,Juice,6.51,15
2025-08-14,Taco,11.06,25
2025-08-14,Special_6_A,9.6,17
2025-08-14,Sushi,3.46,20
2025-08-14,Pizza,9.63,9
2025-08-14,Pasta,6.66,9
2025-08-15,Burger,7.88,6
2025-08-15,Sandwich,10.46,25
2025-08-15,Special_1_A,8.55,9
2025-08-15,Juice,8.16,7
2025-08-15,Sushi,11.5,22
2025-08-15,Sandwich,11.44,6
2025-08-15,Special_2_B,12.17,9
2025-08-15,Soup,9.0,15
2025-08-15,Taco,10.05,18
2025-08-15,Pizza,9.38,21
2025-08-15,Coffee,10.92,19
2025-08-15,Pasta,8.95,16
2025-08-15,Soup,4.52,13
2025-08-15,Sushi,10.2,14
2025-08-15,Special_3_B,9.57,5
2025-08-15,Salad,9.54,16
2025-08-15,Salad,5.46,17
2025-08-15,Special_4_A,8.39,25
2025-08-15,Pasta,5.22,14
2025-08-15,Sushi,7.86,10
2025-08-15,Sandwich,4.19,6
2025-08-15,Juice,9.21,9
2025-08-15,Coffee,5.97,11
2025-08-15,Soup,4.19,26
2025-08-15,Special_5_B,3.58,10
2025-08-15,Special_6_B,12.9,10
2025-08-15,Coffee,11.81,8
2025-08-15,Taco,10.23,13
2025-08-15,Salad,4.99,12
2025-08-15,Pizza,14.5,7
2025-08-15,Sushi,3.71,9
2025-08-15,Pasta,5.36,8
2025-08-15,Special_6_A,9.78,6
2025-08-15,Juice,5.66,15
2025-08-16,Soup,10.61,16
2025-08-16,Special_1_A,9.93,13
2025-08-16,Burger,7.56,11
2025-08-16,Sandwich,11.98,19
2025-08-16,Special_1_B,8.46,15
2025-08-16,Juice,8.31,18
2025-08-16,Coffee,10.58,21
2025-08-16,Sushi,11.65,25
2025-08-16,Taco,11.08,18
2025-08-16,Pasta,11.33,22
2025-08-16,Juice,7.19,13
2025-08-16,Salad,8.85,9
2025-08-16,Pizza,11.28,27
2025-08-16,Sandwich,9.46,8
2025-08-16,Special_3_B,10.7,7
2025-08-16,Soup,4.04,13
2025-08-16,Coffee,9.63,9
2025-08-16,Pasta,5.92,15
2025-08-16,Sushi,10.73,18
2025-08-16,Juice,9.19,18
2025-08-16,Burger,6.28,15
2025-08-16,Special_3_A,5.2,17
2025-08-16,Taco,10.13,19
2025-08-16,Special_4_B,10.99,26
2025-08-16,Pasta,6.34,18
2025-08-16,Soup,10.42,11
2025-08-16,Sandwich,4.2,12
2025-08-16,Salad,5.42,10
2025-08-16,Special_5_A,15.83,13
2025-08-16,Coffee,5.3,10
2025-08-16,Juice,9.5,13
2025-08-16,Sushi,15.3,13
2025-08-16,Burger,9.41,14
2025-08-16,Taco,7.02,17
2025-08-16,Pizza,13.22,10
2025-08-16,Special_6_B,11.66,24
2025-08-16,Salad,6.18,6
2025-08-16,Special_6_A,10.11,11
2025-08-16,Taco,11.42,29
2025-08-16,Sushi,3.38,35
2025-08-17,Sandwich,11.13,31
2025-08-17,Juice,7.66,15
2025-08-17,Sushi,8.8,18
2025-08-17,Pizza,6.58,11
2025-08-17,Soup,12.84,20
2025-08-17,Burger,7.46,15
2025-08-17,Special_1_A,8.32,8
2025-08-17,Special_1_B,6.91,7
2025-08-17,Sushi,11.27,23
2025-08-17,Pizza,7.79,16
2025-08-17,Juice,7.48,21
2025-08-17,Salad,9.87,14
2025-08-17,Burger,5.23,22
2025-08-17,Taco,10.22,26
2025-08-17,Coffee,12.26,22
2025-08-17,Sandwich,10.36,9
2025-08-17,Soup,8.91,11
2025-08-17,Sushi,9.69,15
2025-08-17,Coffee,9.68,12
2025-08-17,Salad,11.74,12
2025-08-17,Special_3_B,8.66,8
2025-08-17,Taco,9.07,21
2025-08-17,Taco,2.5,16
2025-08-17,Sushi,8.51,11
2025-08-17,Soup,9.57,9
2025-08-17,Pasta,5.88,20
2025-08-17,Salad,6.45,15
2025-08-17,Burger,11.07,22
2025-08-17,Coffee,5.84,10
2025-08-17,Special_5_B,3.28,16
2025-08-17,Salad,5.83,8
2025-08-17,Sushi,13.11,20
2025-08-17,Special_5_A,18.32,8
2025-08-17,Salad,6.23,12
2025-08-17,Coffee,8.75,6
2025-08-17,Pizza,13.82,17
2025-08-17,Sushi,3.39,22
2025-08-17,Pasta,6.47,9
2025-08-17,Juice,6.8,16
2025-08-18,Soup,13.4,12
2025-08-18,Pizza,7.46,15
2025-08-18,Sushi,7.7,13
2025-08-18,Sandwich,10.55,15
2025-08-18,Special_1_A,9.0,7
2025-08-18,Juice,7.65,14
2025-08-18,Sandwich,9.92,7
2025-08-18,Taco,11.46,15
2025-08-18,Pasta,9.61,13
2025-08-18,Salad,10.41,9
2025-08-18,Burger,6.71,8
2025-08-18,Pasta,6.94,12
2025-08-18,Sushi,10.9,12
2025-08-18,Special_3_B,8.79,5
2025-08-18,Coffee,9.36,6
2025-08-18,Juice,8.74,16
2025-08-18,Soup,4.9,5
2025-08-18,Pizza,8.77,12
2025-08-18,Sandwich,4.01,8
2025-08-18,Special_4_A,10.21,5
2025-08-18,Salad,6.08,13
2025-08-18,Sushi,9.45,2
2025-08-18,Soup,10.07,5
2025-08-18,Pasta,6.31,13
2025-08-18,Taco,2.31,8
2025-08-18,Taco,5.34,15
2025-08-18,Burger,10.37,15
2025-08-18,Sandwich,12.96,10
2025-08-18,Soup,4.76,18
2025-08-18,Pasta,6.39,16
2025-08-18,Sushi,14.26,15
2025-08-18,Juice,8.51,9
2025-08-18,Juice,7.35,9
2025-08-18,Special_6_B,12.0,12
2025-08-18,Special_6_A,11.25,12
2025-08-18,Salad,4.83,10
2025-08-18,Taco,11.46,12
2025-08-19,Sandwich,9.46,13
2025-08-19,Pizza,7.3,9
2025-08-19,Special_1_A,8.01,12
2025-08-19,Pasta,7.41,7
2025-08-19,Soup,13.54,11
2025-08-19,Taco,11.79,13
2025-08-19,Juice,8.24,15
2025-08-19,Pasta,8.73,11
2025-08-19,Coffee,10.18,23
2025-08-19,Salad,10.23,13
2025-08-19,Sushi,11.49,23
2025-08-19,Sandwich,11.48,7
2025-08-19,Pizza,8.91,16
2025-08-19,Salad,11.17,12
2025-08-19,Sushi,10.34,15
2025-08-19,Special_3_B,9.2,4
2025-08-19,Juice,7.85,9
2025-08-19,Special_3_A,6.16,14
2025-08-19,Soup,4.09,9
2025-08-19,Special_4_B,9.23,7
2025-08-19,Pasta,5.95,14
2025-08-19,Special_4_A,9.6,15
2025-08-19,Sushi,8.44,8
2025-08-19,Pizza,8.38,10
2025-08-19,Salad,5.84,12
2025-08-19,Sandwich,3.65,5
2025-08-19,Taco,2.74,18
2025-08-19,Pasta,6.99,9
2025-08-19,Burger,10.4,10
2025-08-19,Special_5_B,3.1,10
2025-08-19,Sandwich,13.23,15
2025-08-19,Juice,9.18,8
2025-08-19,Special_6_A,10.31,12
2025-08-19,Salad,5.49,7
2025-08-19,Pizza,13.17,12
2025-08-19,Special_6_B,9.27,21
2025-08-20,Special_1_B,6.67,9
2025-08-20,Juice,9.27,16
2025-08-20,Special_1_A,9.73,13
2025-08-20,Sushi,8.67,8
2025-08-20,Soup,9.03,11
2025-08-20,Taco,11.74,11
2025-08-20,Juice,6.34,13
2025-08-20,Special_2_A,6.91,24
2025-08-20,Pizza,8.45,19
2025-08-20,Pasta,8.71,17
2025-08-20,Salad,9.32,11
2025-08-20,Coffee,10.69,8
2025-08-20,Sushi,9.09,11
2025-08-20,Taco,8.48,9
2025-08-20,Salad,9.93,17
2025-08-20,Pasta,7.21,20
2025-08-20,Special_3_A,5.51,11
2025-08-20,Soup,4.52,8
2025-08-20,Soup,8.74,14
2025-08-20,Taco,2.5,6
2025-08-20,Sushi,8.74,6
2025-08-20,Pasta,5.9,13
2025-08-20,Salad,6.27,10
2025-08-20,Special_5_A,15.59,2
2025-08-20,Sandwich,14.52,17
2025-08-20,Special_5_B,2.91,19
2025-08-20,Coffee,5.9,10
2025-08-20,Taco,6.3,6
2025-08-20,Pasta,6.46,14
2025-08-20,Special_6_A,10.5,2
2025-08-20,Sushi,4.19,14
2025-08-20,Pizza,12.7,9
2025-08-20,Juice,5.13,5
2025-08-20,Special_6_B,11.6,10
2025-08-21,Special_1_B,7.69,12
2025-08-21,Pizza,5.67,10
2025-08-21,Pasta,8.04,10
2025-08-21,Special_1_A,7.86,17
2025-08-21,Juice,8.7,8
2025-08-21,Soup,13.36,16
2025-08-21,Burger,6.79,7
2025-08-21,Taco,12.41,21
2025-08-21,Juice,7.37,12
2025-08-21,Pizza,8.43,16
2025-08-21,Sushi,12.99,24
2025-08-21,Pasta,9.07,17
2025-08-21,Special_2_A,7.83,9
2025-08-21,Sandwich,10.88,7
2025-08-21,Coffee,9.11,19
2025-08-21,Burger,5.08,16
2025-08-21,Special_3_A,5.9,10
2025-08-21,Burger,6.54,20
2025-08-21,Coffee,10.07,7
2025-08-21,Pasta,7.61,11
2025-08-21,Salad,5.26,14
2025-08-21,Pizza,8.49,11
2025-08-21,Special_4_A,8.2,11
2025-08-21,Special_4_B,11.3,16
2025-08-21,Pasta,6.13,14
2025-08-21,Sandwich,3.91,13
2025-08-21,Soup,10.11,9
2025-08-21,Taco,2.31,9
2025-08-21,Sushi,8.98,9
2025-08-21,Sandwich,10.83,14
2025-08-21,Burger,10.76,9
2025-08-21,Juice,10.36,3
2025-08-21,Pasta,5.64,8
2025-08-21,Sushi,13.12,18
2025-08-21,Soup,4.63,16
